Local;strain;Date;Wait time (h);Incubation Position;Light intensity;Control growth rate (day-1);S.D.;RO5 Spation control growth rate (day-1);Start Density (RFU);Concentration;Well position;Growth_rate;Inhibition RAW;Inhibition;Replicate;Running ID
GP;GP2-4_46;43388;5.433333333;D1;177;1.588626812;0.07646008;1.363558066;0.002897405;15.00150898;D03;-0.052603314;1.033112442;1;3;GP_15
GP;GP2-4_46;43388;5.433333333;D1;177;1.588626812;0.07646008;1.363558066;0.002897405;12.85972981;D04;0.16357589;0.897033155;0.897033155;5;GP_15
GP;GP2-4_46;43388;5.433333333;D1;177;1.588626812;0.07646008;1.363558066;0.002897405;11.02373441;D05;0.702303574;0.557917839;0.557917839;7;GP_15
GP;GP2-4_46;43388;5.433333333;D1;177;1.588626812;0.07646008;1.363558066;0.002897405;0;A04;1.643626403;-0.034620837;-0.034620837;Control 1;GP_15
GP;GP2-4_46;43388;5.433333333;D1;177;1.588626812;0.07646008;1.363558066;0.002897405;0;B01;1.657585596;-0.043407793;-0.043407793;Control 2;GP_15
GP;GP2-4_46;43388;5.433333333;D1;177;1.588626812;0.07646008;1.363558066;0.002897405;0;B06;1.478468516;0.069341834;0.069341834;Control 3;GP_15
GP;GP2-4_46;43388;5.433333333;D1;177;1.588626812;0.07646008;1.363558066;0.002897405;0;C03;1.622801312;-0.021511974;-0.021511974;Control 4;GP_15
GP;GP2-4_46;43388;5.433333333;D1;177;1.588626812;0.07646008;1.363558066;0.002897405;0;D06;1.540652235;0.030198771;0.030198771;Control 5;GP_15
GP;GP2-4_47;43388;5.633333333;D7;189;1.524050271;0.125788297;1.416048606;0.002294287;17.5;A01;-0.938616216;1.615869591;1;1;GP_16
GP;GP2-4_47;43388;5.633333333;D7;189;1.524050271;0.125788297;1.416048606;0.002294287;16.20266667;A02;-0.643124646;1.421983879;1;2;GP_16
GP;GP2-4_47;43388;5.633333333;D7;189;1.524050271;0.125788297;1.416048606;0.002294287;15.00150898;A03;-0.2960328;1.194240837;1;3;GP_16
GP;GP2-4_47;43388;5.633333333;D7;189;1.524050271;0.125788297;1.416048606;0.002294287;13.88939711;A05;-0.501381186;1.328979428;1;4;GP_16
GP;GP2-4_47;43388;5.633333333;D7;189;1.524050271;0.125788297;1.416048606;0.002294287;12.85972981;A06;-0.804838118;1.528091582;1;5;GP_16
GP;GP2-4_47;43388;5.633333333;D7;189;1.524050271;0.125788297;1.416048606;0.002294287;11.90639517;B02;0.847208484;0.444107258;0.444107258;6;GP_16
GP;GP2-4_47;43388;5.633333333;D7;189;1.524050271;0.125788297;1.416048606;0.002294287;11.02373441;B03;1.011669386;0.336196839;0.336196839;7;GP_16
GP;GP2-4_47;43388;5.633333333;D7;189;1.524050271;0.125788297;1.416048606;0.002294287;10.20650823;B04;1.122011258;0.263796424;0.263796424;8;GP_16
GP;GP2-4_47;43388;5.633333333;D7;189;1.524050271;0.125788297;1.416048606;0.002294287;9.449865754;B05;1.248648472;0.180703881;0.180703881;9;GP_16
GP;GP2-4_47;43388;5.633333333;D7;189;1.524050271;0.125788297;1.416048606;0.002294287;8.749315706;C01;1.307429811;0.142134721;0.142134721;10;GP_16
GP;GP2-4_47;43388;5.633333333;D7;189;1.524050271;0.125788297;1.416048606;0.002294287;8.100699768;C02;1.568087853;-0.028895099;-0.028895099;11;GP_16
GP;GP2-4_47;43388;5.633333333;D7;189;1.524050271;0.125788297;1.416048606;0.002294287;7.500167892;C05;1.426969198;0.06369939;0.06369939;12;GP_16
GP;GP2-4_47;43388;5.633333333;D7;189;1.524050271;0.125788297;1.416048606;0.002294287;15.00150898;C06;NA;NA;1;3;GP_16
GP;GP2-4_47;43388;5.633333333;D7;189;1.524050271;0.125788297;1.416048606;0.002294287;12.85972981;D01;-0.083120045;1.054538913;1;5;GP_16
GP;GP2-4_47;43388;5.633333333;D7;189;1.524050271;0.125788297;1.416048606;0.002294287;11.02373441;D02;1.055728442;0.307287652;0.307287652;7;GP_16
GP;GP2-4_47;43388;5.633333333;D7;189;1.524050271;0.125788297;1.416048606;0.002294287;15.00150898;D03;-0.492126526;1.322907017;1;3;GP_16
GP;GP2-4_47;43388;5.633333333;D7;189;1.524050271;0.125788297;1.416048606;0.002294287;12.85972981;D04;0.220301195;0.855450178;0.855450178;5;GP_16
GP;GP2-4_47;43388;5.633333333;D7;189;1.524050271;0.125788297;1.416048606;0.002294287;11.02373441;D05;0.708336879;0.535227353;0.535227353;7;GP_16
GP;GP2-4_47;43388;5.633333333;D7;189;1.524050271;0.125788297;1.416048606;0.002294287;0;A04;1.55440254;-0.01991553;-0.01991553;Control 1;GP_16
GP;GP2-4_47;43388;5.633333333;D7;189;1.524050271;0.125788297;1.416048606;0.002294287;0;B01;1.589770081;-0.043121813;-0.043121813;Control 2;GP_16
GP;GP2-4_47;43388;5.633333333;D7;189;1.524050271;0.125788297;1.416048606;0.002294287;0;B06;1.440928776;0.054539864;0.054539864;Control 3;GP_16
GP;GP2-4_47;43388;5.633333333;D7;189;1.524050271;0.125788297;1.416048606;0.002294287;0;C03;1.67735199;-0.100588361;-0.100588361;Control 4;GP_16
GP;GP2-4_47;43388;5.633333333;D7;189;1.524050271;0.125788297;1.416048606;0.002294287;0;D06;1.357797967;0.10908584;0.10908584;Control 5;GP_16
GP;GP2-4_49;43388;0;0;0;1.524050271;0.125788297;1.416048606;0.000386695;17.5;A01;-0.938616216;1.615869591;1;1;GP_17
GP;GP2-4_49;43388;0;0;0;1.524050271;0.125788297;1.416048606;0.000386695;16.20266667;A02;-0.643124646;1.421983879;1;2;GP_17
GP;GP2-4_49;43388;0;0;0;1.524050271;0.125788297;1.416048606;0.000386695;15.00150898;A03;-0.2960328;1.194240837;1;3;GP_17
GP;GP2-4_49;43388;0;0;0;1.524050271;0.125788297;1.416048606;0.000386695;13.88939711;A05;-0.501381186;1.328979428;1;4;GP_17
GP;GP2-4_49;43388;0;0;0;1.524050271;0.125788297;1.416048606;0.000386695;12.85972981;A06;-0.804838118;1.528091582;1;5;GP_17
GP;GP2-4_49;43388;0;0;0;1.524050271;0.125788297;1.416048606;0.000386695;11.90639517;B02;0.847208484;0.444107258;0.444107258;6;GP_17
GP;GP2-4_49;43388;0;0;0;1.524050271;0.125788297;1.416048606;0.000386695;11.02373441;B03;1.011669386;0.336196839;0.336196839;7;GP_17
GP;GP2-4_49;43388;0;0;0;1.524050271;0.125788297;1.416048606;0.000386695;10.20650823;B04;1.122011258;0.263796424;0.263796424;8;GP_17
GP;GP2-4_49;43388;0;0;0;1.524050271;0.125788297;1.416048606;0.000386695;9.449865754;B05;1.248648472;0.180703881;0.180703881;9;GP_17
GP;GP2-4_49;43388;0;0;0;1.524050271;0.125788297;1.416048606;0.000386695;8.749315706;C01;1.307429811;0.142134721;0.142134721;10;GP_17
GP;GP2-4_49;43388;0;0;0;1.524050271;0.125788297;1.416048606;0.000386695;8.100699768;C02;1.568087853;-0.028895099;-0.028895099;11;GP_17
GP;GP2-4_49;43388;0;0;0;1.524050271;0.125788297;1.416048606;0.000386695;7.500167892;C05;1.426969198;0.06369939;0.06369939;12;GP_17
GP;GP2-4_49;43388;0;0;0;1.524050271;0.125788297;1.416048606;0.000386695;15.00150898;C06;NA;NA;1;3;GP_17
GP;GP2-4_49;43388;0;0;0;1.524050271;0.125788297;1.416048606;0.000386695;12.85972981;D01;-0.083120045;1.054538913;1;5;GP_17
GP;GP2-4_49;43388;0;0;0;1.524050271;0.125788297;1.416048606;0.000386695;11.02373441;D02;1.055728442;0.307287652;0.307287652;7;GP_17
GP;GP2-4_49;43388;0;0;0;1.524050271;0.125788297;1.416048606;0.000386695;15.00150898;D03;-0.492126526;1.322907017;1;3;GP_17
GP;GP2-4_49;43388;0;0;0;1.524050271;0.125788297;1.416048606;0.000386695;12.85972981;D04;0.220301195;0.855450178;0.855450178;5;GP_17
GP;GP2-4_49;43388;0;0;0;1.524050271;0.125788297;1.416048606;0.000386695;11.02373441;D05;0.708336879;0.535227353;0.535227353;7;GP_17
GP;GP2-4_49;43388;0;0;0;1.524050271;0.125788297;1.416048606;0.000386695;0;A04;1.55440254;-0.01991553;-0.01991553;Control 1;GP_17
GP;GP2-4_49;43388;0;0;0;1.524050271;0.125788297;1.416048606;0.000386695;0;B01;1.589770081;-0.043121813;-0.043121813;Control 2;GP_17
GP;GP2-4_49;43388;0;0;0;1.524050271;0.125788297;1.416048606;0.000386695;0;B06;1.440928776;0.054539864;0.054539864;Control 3;GP_17
GP;GP2-4_49;43388;0;0;0;1.524050271;0.125788297;1.416048606;0.000386695;0;C03;1.67735199;-0.100588361;-0.100588361;Control 4;GP_17
GP;GP2-4_49;43388;0;0;0;1.524050271;0.125788297;1.416048606;0.000386695;0;D06;1.357797967;0.10908584;0.10908584;Control 5;GP_17
GP;GP2-4_51;43388;5.7;D8;179;0.744342564;0.185151304;1.405065612;0.004088786;17.5;A01;-1.044325718;2.403017601;1;1;GP_18
GP;GP2-4_51;43388;5.7;D8;179;0.744342564;0.185151304;1.405065612;0.004088786;16.20266667;A02;-0.519450707;1.697865112;1;2;GP_18
GP;GP2-4_51;43388;5.7;D8;179;0.744342564;0.185151304;1.405065612;0.004088786;15.00150898;A03;-0.633570542;1.851181395;1;3;GP_18
GP;GP2-4_51;43388;5.7;D8;179;0.744342564;0.185151304;1.405065612;0.004088786;13.88939711;A05;-1.279338489;2.718749607;1;4;GP_18
GP;GP2-4_51;43388;5.7;D8;179;0.744342564;0.185151304;1.405065612;0.004088786;12.85972981;A06;-0.385898959;1.518442687;1;5;GP_18
GP;GP2-4_51;43388;5.7;D8;179;0.744342564;0.185151304;1.405065612;0.004088786;11.90639517;B02;0.458668989;0.383793147;0.383793147;6;GP_18
GP;GP2-4_51;43388;5.7;D8;179;0.744342564;0.185151304;1.405065612;0.004088786;11.02373441;B03;0.439866313;0.40905393;0.40905393;7;GP_18
GP;GP2-4_51;43388;5.7;D8;179;0.744342564;0.185151304;1.405065612;0.004088786;10.20650823;B04;0.553461848;0.256442027;0.256442027;8;GP_18
GP;GP2-4_51;43388;5.7;D8;179;0.744342564;0.185151304;1.405065612;0.004088786;9.449865754;B05;0.416038424;0.441065923;0.441065923;9;GP_18
GP;GP2-4_51;43388;5.7;D8;179;0.744342564;0.185151304;1.405065612;0.004088786;8.749315706;C01;0.885855707;-0.1901183;-0.1901183;10;GP_18
GP;GP2-4_51;43388;5.7;D8;179;0.744342564;0.185151304;1.405065612;0.004088786;8.100699768;C02;1.148414609;-0.542857636;-0.542857636;11;GP_18
GP;GP2-4_51;43388;5.7;D8;179;0.744342564;0.185151304;1.405065612;0.004088786;7.500167892;C05;0.707807728;0.049083363;0.049083363;12;GP_18
GP;GP2-4_51;43388;5.7;D8;179;0.744342564;0.185151304;1.405065612;0.004088786;15.00150898;C06;NA;NA;1;3;GP_18
GP;GP2-4_51;43388;5.7;D8;179;0.744342564;0.185151304;1.405065612;0.004088786;12.85972981;D01;0.172116117;0.7687676;0.7687676;5;GP_18
GP;GP2-4_51;43388;5.7;D8;179;0.744342564;0.185151304;1.405065612;0.004088786;11.02373441;D02;0.636370819;0.145056525;0.145056525;7;GP_18
GP;GP2-4_51;43388;5.7;D8;179;0.744342564;0.185151304;1.405065612;0.004088786;15.00150898;D03;-0.695840125;1.934838553;1;3;GP_18
GP;GP2-4_51;43388;5.7;D8;179;0.744342564;0.185151304;1.405065612;0.004088786;12.85972981;D04;-0.108016663;1.145116869;1;5;GP_18
GP;GP2-4_51;43388;5.7;D8;179;0.744342564;0.185151304;1.405065612;0.004088786;11.02373441;D05;0.047531412;0.936143096;0.936143096;7;GP_18
GP;GP2-4_51;43388;5.7;D8;179;0.744342564;0.185151304;1.405065612;0.004088786;0;A04;0.947140691;-0.272452681;-0.272452681;Control 1;GP_18
GP;GP2-4_51;43388;5.7;D8;179;0.744342564;0.185151304;1.405065612;0.004088786;0;B01;0.879311588;-0.181326489;-0.181326489;Control 2;GP_18
GP;GP2-4_51;43388;5.7;D8;179;0.744342564;0.185151304;1.405065612;0.004088786;0;B06;0.51692825;0.305523727;0.305523727;Control 3;GP_18
GP;GP2-4_51;43388;5.7;D8;179;0.744342564;0.185151304;1.405065612;0.004088786;0;C03;0.789101521;-0.060132201;-0.060132201;Control 4;GP_18
GP;GP2-4_51;43388;5.7;D8;179;0.744342564;0.185151304;1.405065612;0.004088786;0;D06;0.58923077;0.208387645;0.208387645;Control 5;GP_18
GP;GP2-4_52;43388;5.766666667;E1;174;1.505046973;0.067017895;1.428291871;0.00287043;17.5;A01;-0.827401772;1.549751461;1;1;GP_19
GP;GP2-4_52;43388;5.766666667;E1;174;1.505046973;0.067017895;1.428291871;0.00287043;16.20266667;A02;-0.489732311;1.325393373;1;2;GP_19
GP;GP2-4_52;43388;5.766666667;E1;174;1.505046973;0.067017895;1.428291871;0.00287043;15.00150898;A03;-0.742567788;1.493385124;1;3;GP_19
GP;GP2-4_52;43388;5.766666667;E1;174;1.505046973;0.067017895;1.428291871;0.00287043;13.88939711;A05;-0.523743019;1.347991145;1;4;GP_19
GP;GP2-4_52;43388;5.766666667;E1;174;1.505046973;0.067017895;1.428291871;0.00287043;12.85972981;A06;-0.021186034;1.01407666;1;5;GP_19
GP;GP2-4_52;43388;5.766666667;E1;174;1.505046973;0.067017895;1.428291871;0.00287043;11.90639517;B02;0.453889245;0.698421874;0.698421874;6;GP_19
GP;GP2-4_52;43388;5.766666667;E1;174;1.505046973;0.067017895;1.428291871;0.00287043;11.02373441;B03;0.679400255;0.548585348;0.548585348;7;GP_19
GP;GP2-4_52;43388;5.766666667;E1;174;1.505046973;0.067017895;1.428291871;0.00287043;10.20650823;B04;0.89641804;0.404391985;0.404391985;8;GP_19
GP;GP2-4_52;43388;5.766666667;E1;174;1.505046973;0.067017895;1.428291871;0.00287043;9.449865754;B05;0.915139857;0.391952628;0.391952628;9;GP_19
GP;GP2-4_52;43388;5.766666667;E1;174;1.505046973;0.067017895;1.428291871;0.00287043;8.749315706;C01;1.014655007;0.325831668;0.325831668;10;GP_19
GP;GP2-4_52;43388;5.766666667;E1;174;1.505046973;0.067017895;1.428291871;0.00287043;8.100699768;C02;1.189589964;0.209599444;0.209599444;11;GP_19
GP;GP2-4_52;43388;5.766666667;E1;174;1.505046973;0.067017895;1.428291871;0.00287043;7.500167892;C05;1.079792491;0.282552299;0.282552299;12;GP_19
GP;GP2-4_52;43388;5.766666667;E1;174;1.505046973;0.067017895;1.428291871;0.00287043;15.00150898;C06;-1.320542954;1.877409794;1;3;GP_19
GP;GP2-4_52;43388;5.766666667;E1;174;1.505046973;0.067017895;1.428291871;0.00287043;12.85972981;D01;-0.572933085;1.380674554;1;5;GP_19
GP;GP2-4_52;43388;5.766666667;E1;174;1.505046973;0.067017895;1.428291871;0.00287043;11.02373441;D02;1.019496928;0.322614545;0.322614545;7;GP_19
GP;GP2-4_52;43388;5.766666667;E1;174;1.505046973;0.067017895;1.428291871;0.00287043;15.00150898;D03;-0.775754767;1.515435585;1;3;GP_19
GP;GP2-4_52;43388;5.766666667;E1;174;1.505046973;0.067017895;1.428291871;0.00287043;12.85972981;D04;-0.16697948;1.110946358;1;5;GP_19
GP;GP2-4_52;43388;5.766666667;E1;174;1.505046973;0.067017895;1.428291871;0.00287043;11.02373441;D05;0.791679072;0.473983812;0.473983812;7;GP_19
GP;GP2-4_52;43388;5.766666667;E1;174;1.505046973;0.067017895;1.428291871;0.00287043;0;A04;1.554938034;-0.033149172;-0.033149172;Control 1;GP_19
GP;GP2-4_52;43388;5.766666667;E1;174;1.505046973;0.067017895;1.428291871;0.00287043;0;B01;1.430290118;0.049670779;0.049670779;Control 2;GP_19
GP;GP2-4_52;43388;5.766666667;E1;174;1.505046973;0.067017895;1.428291871;0.00287043;0;B06;1.49831005;0.004476221;0.004476221;Control 3;GP_19
GP;GP2-4_52;43388;5.766666667;E1;174;1.505046973;0.067017895;1.428291871;0.00287043;0;C03;1.589197201;-0.055912027;-0.055912027;Control 4;GP_19
GP;GP2-4_52;43388;5.766666667;E1;174;1.505046973;0.067017895;1.428291871;0.00287043;0;D06;1.452499465;0.034914198;0.034914198;Control 5;GP_19
GP;GP2-4_54;43388;5.833333333;E2;187;1.223687209;0.195249358;1.36934235;0.002533907;17.5;A01;-0.589271693;1.481554182;1;1;GP_20
GP;GP2-4_54;43388;5.833333333;E2;187;1.223687209;0.195249358;1.36934235;0.002533907;16.20266667;A02;-0.686570885;1.561067305;1;2;GP_20
GP;GP2-4_54;43388;5.833333333;E2;187;1.223687209;0.195249358;1.36934235;0.002533907;15.00150898;A03;-0.404639741;1.330672526;1;3;GP_20
GP;GP2-4_54;43388;5.833333333;E2;187;1.223687209;0.195249358;1.36934235;0.002533907;13.88939711;A05;-0.362041284;1.295860969;1;4;GP_20
GP;GP2-4_54;43388;5.833333333;E2;187;1.223687209;0.195249358;1.36934235;0.002533907;12.85972981;A06;-0.011559609;1.009446539;1;5;GP_20
GP;GP2-4_54;43388;5.833333333;E2;187;1.223687209;0.195249358;1.36934235;0.002533907;11.90639517;B02;0.841504913;0.312320251;0.312320251;6;GP_20
GP;GP2-4_54;43388;5.833333333;E2;187;1.223687209;0.195249358;1.36934235;0.002533907;11.02373441;B03;1.20157132;0.018073156;0.018073156;7;GP_20
GP;GP2-4_54;43388;5.833333333;E2;187;1.223687209;0.195249358;1.36934235;0.002533907;10.20650823;B04;1.06309983;0.131232375;0.131232375;8;GP_20
GP;GP2-4_54;43388;5.833333333;E2;187;1.223687209;0.195249358;1.36934235;0.002533907;9.449865754;B05;1.05948733;0.134184519;0.134184519;9;GP_20
GP;GP2-4_54;43388;5.833333333;E2;187;1.223687209;0.195249358;1.36934235;0.002533907;8.749315706;C01;1.165450687;0.04759102;0.04759102;10;GP_20
GP;GP2-4_54;43388;5.833333333;E2;187;1.223687209;0.195249358;1.36934235;0.002533907;8.100699768;C02;1.187101047;0.029898296;0.029898296;11;GP_20
GP;GP2-4_54;43388;5.833333333;E2;187;1.223687209;0.195249358;1.36934235;0.002533907;7.500167892;C05;1.32785411;-0.085125431;-0.085125431;12;GP_20
GP;GP2-4_54;43388;5.833333333;E2;187;1.223687209;0.195249358;1.36934235;0.002533907;15.00150898;C06;-0.092143874;1.075300186;1;3;GP_20
GP;GP2-4_54;43388;5.833333333;E2;187;1.223687209;0.195249358;1.36934235;0.002533907;12.85972981;D01;0.688090639;0.437690748;0.437690748;5;GP_20
GP;GP2-4_54;43388;5.833333333;E2;187;1.223687209;0.195249358;1.36934235;0.002533907;11.02373441;D02;1.023289698;0.163765307;0.163765307;7;GP_20
GP;GP2-4_54;43388;5.833333333;E2;187;1.223687209;0.195249358;1.36934235;0.002533907;15.00150898;D03;-0.201479375;1.164649408;1;3;GP_20
GP;GP2-4_54;43388;5.833333333;E2;187;1.223687209;0.195249358;1.36934235;0.002533907;12.85972981;D04;0.058347334;0.952318424;0.952318424;5;GP_20
GP;GP2-4_54;43388;5.833333333;E2;187;1.223687209;0.195249358;1.36934235;0.002533907;11.02373441;D05;1.081136663;0.116492634;0.116492634;7;GP_20
GP;GP2-4_54;43388;5.833333333;E2;187;1.223687209;0.195249358;1.36934235;0.002533907;0;A04;0.893186813;0.270085684;0.270085684;Control 1;GP_20
GP;GP2-4_54;43388;5.833333333;E2;187;1.223687209;0.195249358;1.36934235;0.002533907;0;B01;1.3387675;-0.094043878;-0.094043878;Control 2;GP_20
GP;GP2-4_54;43388;5.833333333;E2;187;1.223687209;0.195249358;1.36934235;0.002533907;0;B06;1.197123315;0.021708076;0.021708076;Control 3;GP_20
GP;GP2-4_54;43388;5.833333333;E2;187;1.223687209;0.195249358;1.36934235;0.002533907;0;C03;1.348647399;-0.102117754;-0.102117754;Control 4;GP_20
GP;GP2-4_54;43388;5.833333333;E2;187;1.223687209;0.195249358;1.36934235;0.002533907;0;D06;1.34071102;-0.095632127;-0.095632127;Control 5;GP_20
GP;GP2-4_55;43388;5.9;E7;185;1.389644157;0.087801309;1.412575678;0.003194206;17.5;A01;-0.656339725;1.472307764;1;1;GP_21
GP;GP2-4_55;43388;5.9;E7;185;1.389644157;0.087801309;1.412575678;0.003194206;16.20266667;A02;-0.698907137;1.502939643;1;2;GP_21
GP;GP2-4_55;43388;5.9;E7;185;1.389644157;0.087801309;1.412575678;0.003194206;15.00150898;A03;NA;NA;1;3;GP_21
GP;GP2-4_55;43388;5.9;E7;185;1.389644157;0.087801309;1.412575678;0.003194206;13.88939711;A05;-1.045898707;1.75263779;1;4;GP_21
GP;GP2-4_55;43388;5.9;E7;185;1.389644157;0.087801309;1.412575678;0.003194206;12.85972981;A06;-1.447539316;2.041661859;1;5;GP_21
GP;GP2-4_55;43388;5.9;E7;185;1.389644157;0.087801309;1.412575678;0.003194206;11.90639517;B02;0.55204402;0.602744331;0.602744331;6;GP_21
GP;GP2-4_55;43388;5.9;E7;185;1.389644157;0.087801309;1.412575678;0.003194206;11.02373441;B03;0.994037257;0.28468216;0.28468216;7;GP_21
GP;GP2-4_55;43388;5.9;E7;185;1.389644157;0.087801309;1.412575678;0.003194206;10.20650823;B04;1.25628941;0.095963234;0.095963234;8;GP_21
GP;GP2-4_55;43388;5.9;E7;185;1.389644157;0.087801309;1.412575678;0.003194206;9.449865754;B05;1.274483441;0.082870652;0.082870652;9;GP_21
GP;GP2-4_55;43388;5.9;E7;185;1.389644157;0.087801309;1.412575678;0.003194206;8.749315706;C01;1.208988446;0.130001418;0.130001418;10;GP_21
GP;GP2-4_55;43388;5.9;E7;185;1.389644157;0.087801309;1.412575678;0.003194206;8.100699768;C02;1.405463028;-0.011383397;-0.011383397;11;GP_21
GP;GP2-4_55;43388;5.9;E7;185;1.389644157;0.087801309;1.412575678;0.003194206;7.500167892;C05;1.419504792;-0.021487972;-0.021487972;12;GP_21
GP;GP2-4_55;43388;5.9;E7;185;1.389644157;0.087801309;1.412575678;0.003194206;15.00150898;C06;-0.849112281;1.611028569;1;3;GP_21
GP;GP2-4_55;43388;5.9;E7;185;1.389644157;0.087801309;1.412575678;0.003194206;12.85972981;D01;-0.25255609;1.181741555;1;5;GP_21
GP;GP2-4_55;43388;5.9;E7;185;1.389644157;0.087801309;1.412575678;0.003194206;11.02373441;D02;0.959833793;0.309295269;0.309295269;7;GP_21
GP;GP2-4_55;43388;5.9;E7;185;1.389644157;0.087801309;1.412575678;0.003194206;15.00150898;D03;-0.487304155;1.350668301;1;3;GP_21
GP;GP2-4_55;43388;5.9;E7;185;1.389644157;0.087801309;1.412575678;0.003194206;12.85972981;D04;0.319894285;0.769801295;0.769801295;5;GP_21
GP;GP2-4_55;43388;5.9;E7;185;1.389644157;0.087801309;1.412575678;0.003194206;11.02373441;D05;0.750397183;0.460007672;0.460007672;7;GP_21
GP;GP2-4_55;43388;5.9;E7;185;1.389644157;0.087801309;1.412575678;0.003194206;0;A04;1.430026567;-0.029059532;-0.029059532;Control 1;GP_21
GP;GP2-4_55;43388;5.9;E7;185;1.389644157;0.087801309;1.412575678;0.003194206;0;B01;1.434436184;-0.032232732;-0.032232732;Control 2;GP_21
GP;GP2-4_55;43388;5.9;E7;185;1.389644157;0.087801309;1.412575678;0.003194206;0;B06;1.263255565;0.090950328;0.090950328;Control 3;GP_21
GP;GP2-4_55;43388;5.9;E7;185;1.389644157;0.087801309;1.412575678;0.003194206;0;C03;1.482278435;-0.06666043;-0.06666043;Control 4;GP_21
GP;GP2-4_55;43388;5.9;E7;185;1.389644157;0.087801309;1.412575678;0.003194206;0;D06;1.338224036;0.037002366;0.037002366;Control 5;GP_21
GP;GP2-4_56;43388;5.966666667;E8;172;0.949502819;0.379514029;1.341016975;0.003868964;17.5;A01;-0.881024071;1.927879363;1;1;GP_22
GP;GP2-4_56;43388;5.966666667;E8;172;0.949502819;0.379514029;1.341016975;0.003868964;16.20266667;A02;-0.613801538;1.646445198;1;2;GP_22
GP;GP2-4_56;43388;5.966666667;E8;172;0.949502819;0.379514029;1.341016975;0.003868964;15.00150898;A03;NA;NA;1;3;GP_22
GP;GP2-4_56;43388;5.966666667;E8;172;0.949502819;0.379514029;1.341016975;0.003868964;13.88939711;A05;NA;NA;1;4;GP_22
GP;GP2-4_56;43388;5.966666667;E8;172;0.949502819;0.379514029;1.341016975;0.003868964;12.85972981;A06;-0.775869126;1.817131988;1;5;GP_22
GP;GP2-4_56;43388;5.966666667;E8;172;0.949502819;0.379514029;1.341016975;0.003868964;11.90639517;B02;0.983948198;-0.03627728;-0.03627728;6;GP_22
GP;GP2-4_56;43388;5.966666667;E8;172;0.949502819;0.379514029;1.341016975;0.003868964;11.02373441;B03;1.01141103;-0.065200661;-0.065200661;7;GP_22
GP;GP2-4_56;43388;5.966666667;E8;172;0.949502819;0.379514029;1.341016975;0.003868964;10.20650823;B04;1.28568996;-0.354066502;-0.354066502;8;GP_22
GP;GP2-4_56;43388;5.966666667;E8;172;0.949502819;0.379514029;1.341016975;0.003868964;9.449865754;B05;1.057513119;-0.113754586;-0.113754586;9;GP_22
GP;GP2-4_56;43388;5.966666667;E8;172;0.949502819;0.379514029;1.341016975;0.003868964;8.749315706;C01;1.357529707;-0.429726885;-0.429726885;10;GP_22
GP;GP2-4_56;43388;5.966666667;E8;172;0.949502819;0.379514029;1.341016975;0.003868964;8.100699768;C02;1.43851279;-0.515016872;-0.515016872;11;GP_22
GP;GP2-4_56;43388;5.966666667;E8;172;0.949502819;0.379514029;1.341016975;0.003868964;7.500167892;C05;1.428255257;-0.504213815;-0.504213815;12;GP_22
GP;GP2-4_56;43388;5.966666667;E8;172;0.949502819;0.379514029;1.341016975;0.003868964;15.00150898;C06;-1.121687677;2.181342125;1;3;GP_22
GP;GP2-4_56;43388;5.966666667;E8;172;0.949502819;0.379514029;1.341016975;0.003868964;12.85972981;D01;0.203197993;0.785995376;0.785995376;5;GP_22
GP;GP2-4_56;43388;5.966666667;E8;172;0.949502819;0.379514029;1.341016975;0.003868964;11.02373441;D02;0.97811441;-0.030133235;-0.030133235;7;GP_22
GP;GP2-4_56;43388;5.966666667;E8;172;0.949502819;0.379514029;1.341016975;0.003868964;15.00150898;D03;-0.445921149;1.469636467;1;3;GP_22
GP;GP2-4_56;43388;5.966666667;E8;172;0.949502819;0.379514029;1.341016975;0.003868964;12.85972981;D04;0.075927088;0.920034899;0.920034899;5;GP_22
GP;GP2-4_56;43388;5.966666667;E8;172;0.949502819;0.379514029;1.341016975;0.003868964;11.02373441;D05;0.45195483;0.524008964;0.524008964;7;GP_22
GP;GP2-4_56;43388;5.966666667;E8;172;0.949502819;0.379514029;1.341016975;0.003868964;0;A04;1.165484963;-0.227468671;-0.227468671;Control 1;GP_22
GP;GP2-4_56;43388;5.966666667;E8;172;0.949502819;0.379514029;1.341016975;0.003868964;0;B01;0.983235297;-0.035526465;-0.035526465;Control 2;GP_22
GP;GP2-4_56;43388;5.966666667;E8;172;0.949502819;0.379514029;1.341016975;0.003868964;0;B06;0.690633756;0.272636434;0.272636434;Control 3;GP_22
GP;GP2-4_56;43388;5.966666667;E8;172;0.949502819;0.379514029;1.341016975;0.003868964;0;C03;1.434331188;-0.51061288;-0.51061288;Control 4;GP_22
GP;GP2-4_56;43388;5.966666667;E8;172;0.949502819;0.379514029;1.341016975;0.003868964;0;D06;0.47382889;0.500971582;0.500971582;Control 5;GP_22
GP;GP2-4_57;43388;6.033333333;F1;172;1.274602851;0.047236806;1.396532231;0.003201907;17.5;A01;-1.06791636;1.837842438;1;1;GP_23
GP;GP2-4_57;43388;6.033333333;F1;172;1.274602851;0.047236806;1.396532231;0.003201907;16.20266667;A02;-1.221924373;1.958670673;1;2;GP_23
GP;GP2-4_57;43388;6.033333333;F1;172;1.274602851;0.047236806;1.396532231;0.003201907;15.00150898;A03;NA;NA;1;3;GP_23
